0.000785528821,-0.0164129304,0.0197246214,-0.00014851357,0.00885596385,0.0401603867,0.00183278698,0.0123285832,0.0415591106,0.0204938052,-0.0503362685,-0.0183023968,0.031322732,0.00703820389,0.00681283147,0.02066056,-0.000616724406,-0.0363727899,0.000702545961,-0.00601711401,-0.0108961248,0.00600498112,-0.0193203264,-0.00668118254,-0.0316473835,-0.00490479341,0.0230090287,-0.00177628408,0.0184101619,-0.00258606705,0.0183306674,-0.0202641104,0.00404267114,-0.0120897687,-0.00813578661,0.035690846,0.0340773886,0.010951001,-0.0081824492,0.00865328663,-0.0239391079,0.00493446044,-0.0120254902,0.000783893218,-0.00707768694,-0.00417593823,-0.000430467627,0.010896961,-0.0217811685,0.00990284083,0.036809552,-0.00924462694,0.00794113548,0.0274078127,-0.034832112,-0.0140643467,-0.00985909016,0.00447038237,0.0182890301,0.000835624212,0.0150603072,0.00188820518,0.0284620663,-0.0439024986,0.00892847102,0.0003999502,7.61506885e-05,0.0236034958,-0.0534461152,0.0197791958,0.0229001605,0.00370613144,0.0124462946,-0.0219192394,-0.0289831982,0.00653771004,7.89989433e-05,-0.020955434,-0.00591406965,-0.006394926,0.0144343311,-0.00437365321,-0.0179508927,-0.0119627145,-0.0232842863,-0.0216259984,0.0424915713,0.0536700847,2.62088388e-05,-0.00372979054,-0.00804746747,-0.00230581844,-0.029097247,-0.011766037,0.0176759253,-0.0188476056,0.015577437,-0.0157626625,-0.0169280098,0.00270771622,0.02011182,-0.00678953953,0.0368193656,-0.0181976087,-0.0156628209,9.30531534e-05,-0.00532321044,-0.022848611,-0.0407422343,-0.0148917142,0.0199504756,-0.00339757322,-0.00245705783,-0.0396386526,-0.00141840712,-0.000108904987,0.00155662413,0.028476175,0.00794664109,0.0310013846,-0.0542847429,-0.0132684212,0.00110254702,-0.0787273811,-0.00227535927,0.0121125234,-0.000256088218,-0.00707685408,-0.00920598154,-0.00309760327,-0.0195225115,0.0273336152,-0.0106224569,-0.00249106109,0.0184109557,-0.0216748173,0.00536531661,0.00714619817,-0.00705278745,-0.017897531,0.0267684712,-0.0323288236,0.0050925822,0.0104013809,-0.0250064737,0.0126654216,-0.00659201411,0.0209641636,0.0260461999,0.0119901311,0.00695773496,0.026817939,0.0128725136,-0.0251936059,-0.0180974195,-0.0133783242,0.0215024522,-0.0055182626,-0.000346650542,-0.023883418,0.0102512154,-0.0295264292,0.003422729,-0.00641311609,-0.0138947477,-0.00842044724,-0.0419064114,-0.0498142442,-0.00451630244,-0.00513224591,-0.0169497723,0.019465004,-0.0121601024,0.0217624159,-0.0216821878,-0.0138999365,0.0431561572,0.00699127508,0.0180911221,-0.00058389592,0.00733775877,-0.000214596852,-0.000240961307,-0.0131627969,-0.0083543853,-0.0231621841,-0.00082143681,-0.00626421462,-0.013049171,0.0277767008,0.011508214,-0.016469796,0.01873342,-0.0287442441,0.0157051413,0.00914316001,0.0207095706,-0.000292396767,0.0511389048,-0.000269855428,6.61399552e-05,0.0314104934,0.0221777619,0.013919316,0.00644847249,-0.0162554772,-0.0191520878,-0.000356074207,-0.0235350304,0.000568076122,0.00812864265,-0.00680088404,0.000124688963,0.00214220339,-0.0256412738,0.0247500659,0.021115129,-0.00311918126,-0.0116876636,0.0298005426,-0.000462973784,-0.0409689029,-0.678013513,-0.0192611216,0.00119182973,0.0167777164,-0.000509087953,-0.00532097055,0.0172167342,0.0114365362,-0.00278821048,-0.00625328003,0.0031650257,-0.00233981024,0.0163707236,-0.0566698436,-0.00824629931,-0.0110230722,-0.0122910451,0.0113867537,-0.0131241172,0.000180552784,-0.024375161,-0.00162735524,0.0112159331,0.00172935117,0.0167279516,-0.00366004576,-0.0230995385,0.00627159126,-0.0308219938,0.0052854239,0.050237103,-0.0486677727,0.0312965076,0.00387303413,-0.0804093724,-0.0398434273,-0.0457140187,0.0225572409,-0.00623082711,0.00159367755,0.0147061122,-0.03143216,-0.0111521507,-0.00104597876,0.015352649,0.0281758016,0.000256430117,-0.0812991623,-0.00875883777,-0.00490791132,0.0140761231,-0.00573998126,-0.00425549971,-0.0278259714,0.0266204786,-0.0613952555,0.0362800847,-0.0181164322,-0.00483465238,0.00101919901,-0.00230088494,0.00807912426,0.026337819,-0.0602512586,-0.0234584623,-0.0350602725,0.0335290496,0.0270632877,0.0327891521,-0.0278529158,-0.0182451562,-0.0335348447,-0.000138817361,-0.0133536943,0.0130924974,-0.00770622797,-0.00302687165,0.0255516674,0.0118781956,-0.013362517,-0.0119971772,0.00401492509,-0.0222675859,0.0218201054,0.0131794171,0.0183138748,0.00755769263,-0.0381201231,0.010109813,0.0211669304,0.00647824936,-0.0315885757,0.0430851762,0.00191522411,-0.0156802733,0.00410778628,-0.0834434475,-0.0527247964,-0.0115110321,-0.0117521501,-0.0100335105,-0.00631251419,-0.00017006958,0.0120103633,-0.041084282,-0.00904310969,-0.0170393458,-0.024071886,-0.0184370227,-0.0228730478,-0.000318555723,-0.0305084124,0.0466435668,-0.0284858106,0.00318660643,0.00791514581,-0.00880952983,-0.040266319,-0.0394486762,-0.00459258518,0.000601362911,0.00520699571,0.0370343701,-0.0353509198,0.0382351984,-0.0049388314,0.0169252382,-0.000458914118,0.018956144,0.0271955046,0.00290192458,-0.00865253452,-0.0263620588,0.0329396577,0.00762614502,0.0123675242,-0.00621014391,-0.0131790831,0.0123273089,0.0292166693,0.0438968267,0.0195341277,-0.00585961433,-0.0170578288,-0.00817712357,0.0232087749,-0.0207907007,0.0278694306,0.0122398965,0.0261005101,-0.0315634763,-0.0036176419,-0.00709741203,0.00204793705,-0.0194587175,0.0135662885,-0.0161084153,-0.0191832382,0.0154401599,-0.0179390616,0.00063036454,0.00460628969,0.0234084334,0.0260745841,-0.00907779337,0.00975983232,0.00684248311,-0.0317052687,0.0146731907,0.0481227323,-0.0189614422,-0.0259455261,-0.00730125403,0.0233914368,0.0355983517,-0.039299334,-0.0159869126,0.0165620194,-0.01511923,0.0386400067,0.030138632,-0.00424989521,0.000684234008,0.0100174802,0.00199829085,0.0445611088,0.00918757382,-0.0159792205,-0.0387982975,0.0191252858,0.00128345832,0.0263898818,0.0222054371,0.0314916166,0.0233026379,-0.0103530053,-0.00172380928,0.0467457215,-0.00322825545,-0.0285197409,0.0135416518,-0.00729831063,0.0263674761,-0.0270662824,0.000139874023,-0.000128166266,-0.018766299,-0.0169164744,0.00665858179,0.0175115218,0.00769271611,0.0235395581,0.0113368917,-0.00515350533,0.0142989319,0.00564897056,-0.00425915416,-0.0088722665,-0.00809819375,0.00160391342,-0.00321306829,0.0343357564,0.0176329589,-0.0347179209,-0.00259699856,0.0523106207,0.0470357557,-0.0100747947,0.0195494778,-0.022584407,-0.0132039812,0.00844520575,-0.0103152482,-0.0107103866,0.0138571781,0.00511993885,-0.00718679056,0.0141273962,-0.00863385717,0.0111939366,-0.0121746189,0.0191493436,0.00862530823,-0.0299924105,0.0158481546,-0.0151186674,-0.00694903615,-0.00474904362,-0.0145930777,0.00283836772,-0.00362508697,0.0132797993,-0.0334127891,-0.0120986585,0.0178286441,0.0131211034,-0.0260093406,-0.0236966609,-0.01394372,0.00909996914,-0.0143764759,0.00425050189,0.00428224011,0.0516814651,0.0125658031,0.0272778624,-0.0205489531,-0.00701706286,0.0278113016,-0.0277204634,-0.00649255165,-0.0208335453,0.00828144972,0.0374840583,-0.0186877572,0.0252535031,-0.00497066681,0.0231419683,0.0251909095,-0.0297431747,-0.000220321634,-0.0396628786,0.0205201883,-0.0259220473,-0.00705276418,-0.0288102431,0.0220672197,0.0251286334,-0.0212157193,-0.0022918419,0.000363167352,-0.00030164357,0.0060349893,0.00301000373,0.00305298074,0.0364860858,-0.0112157223,-0.0266810903,0.00332971417,0.0201008991,-0.00502245999,0.000305479923,-0.0160504944,-0.0152563838,-0.0345182706,-9.22658055e-05,-0.0063153344,0.0219833564,0.0464183217,-0.00284445127,-0.0468579827,-0.0107773677,-0.00271429764,-0.000383210248,0.000200162014,0.0210853474,0.00354780028,-0.0535226477,-0.00919279269,0.0152586983,0.0119776649,0.002105158,-0.00173792457,-0.000550243558,0.0458230771,-0.00405738165,0.0369703393,-0.031076146,0.00102005822,-0.0223997549,0.0184945508,0.00806091363,-0.00908632178,-0.0375397427,0.0139123123,0.0516973421,0.00651261551,-0.00247870647,-0.0126995024,-0.030733518,-0.00856793963,-0.0138238241,0.0119219394,0.059853918,-0.032210603,0.00349576552,-0.00031150813,-0.0190976106,-0.0224285361,-0.0247735529,-0.000346427058,0.0214062664,0.026880571,-0.0342890398,-0.00534283289,-0.00921932847,0.00837761292,-0.00992521779,-0.0105377402,-0.00454342471,-0.00925316766,-0.0146926305,0.0391658141,-0.00464860425,-0.0255224209,0.000959313357,0.00099933978,-0.0279641669,0.00790944789,-0.00108985227,-0.00675335301,-0.0391082764,-0.0238943321,-0.0113855848,-0.0397154862,0.0107911772,0.0224007431,0.0228444022,-0.00183775812,0.0544851926,-0.0274616576,0.0142935611,-0.0260385652,-0.0466501749,0.0362446352,-0.00405377819,-0.0351622821,0.00587429096,-0.018851078,-0.0119388019,0.00554260743,0.0239291218,0.0214714359,0.00821327587,-0.00661557569,0.0184764756,0.0253898974,0.0441722048,0.0373846382,0.0114682717,-0.000270094524,-0.00745106363,0.0145949555,0.023686037,-0.000489059685,-0.0116660805,0.000404784425,-0.0207424771,-0.000220577005,0.00557467175,0.00132444771,-0.00890559448,-0.0104226772,-0.0326946019,-0.0280573018,0.000721130202,-0.00450064718,0.00753361779,0.0188900765,0.0164305237,-0.0110078919,-0.00752822646,-0.0523237931,0.0263734163,-0.00681350282,0.0608287429,-0.00871466554,-0.00571290484,-0.00262847177,0.00371873175,0.0350878464,0.00182849592,0.0440131284,-2.60803061e-05,-0.0377219557,0.020555089,-0.0294295249,0.0158376525,-0.00381808471,0.0217562991,-0.0161885749,0.00645398153,-0.0203492822,-0.0602098416,-0.0422090404,-0.0243572447,0.00467584114,0.00354612977,-0.0268002471,-0.00426736057,-0.00963396548,-0.0173174257,-0.0115328178,-1.24840911e-09,0.0244157678,0.0242467491,-0.0128044793,0.0105873818,0.00262703993,0.0277785759,-0.00768315228,0.0309439865,-0.00303599407,-0.0173866439,0.01892256,-0.00496195979,-0.00187484593,-0.0411226003,2.13114288e-05,0.00444816417,0.00523773855,-0.0018413715,0.00880844103,-0.0170057906,0.0122831326,-0.0509901812,-0.0304079905,-0.00812217757,0.0146533514,-0.00328708857,-0.0221723459,0.0112554483,-0.000158430077,0.00194432005,0.0411159073,0.00328002331,-0.0348539374,-0.0771374874,0.0158449915,0.00139157724,-0.0214422661,0.00663087098,-0.00200735989,-0.011350108,-0.0340148936,0.0174321575,-0.0015741824,0.0205982046,0.0157967816,0.0297362025,0.012301372,0.0258156168,0.00584794201,-0.0503013391,0.00756834801,0.037447689,0.00655730237,0.0348707287,-0.015061294,-0.00515000418,0.000102793952,0.0285497456,-0.0272536226,-0.0155357188,-0.0163633586,-0.00185589039,-0.00474182267,0.0295365877,0.0171528977,0.017670872,-0.0614256134,0.0121610714,-0.0104030281,-0.0206289772,0.0391878037,0.00239674291,-0.0337645272,-0.0135427769,0.00604449222,0.0202164014,-0.00665014577,0.0254173071,-0.000570911695,-0.00308952004,0.00382564407,-0.00032835358,0.0233794853,-0.00420795499,0.0117439584,-0.000138357893,-0.000574794713,-0.00959339226,0.0148168788,0.0148885483,0.0232798627,0.000293091749,-0.0242707562,0.0110288016,-0.00745175141,-0.0204074837,-0.0119656011,0.000114139366,-0.0265377403,-0.0268870395,-0.00849750399,-0.0235709891,0.162873686,-0.0235610304,0.0255393491,0.00236713097,-0.000128539923,-0.000483748937,-0.000168650479,0.000601273689,-0.00497414743,-0.0164595074,-0.0091386426,-0.0260465448,0.0264950285,-0.00347108844,0.0069576631,0.0273678931,-0.000292985652,-0.0202950281,-0.0410276559,0.0211010273,-0.0122562882,0.0214930054,0.00205702405,-0.0163888576,0.00661168378,0.0164762002,-0.0410664642,0.0227898155,-0.0369855538,-0.000850498106,0.0139639673,0.0236192825,0.0427021138,0.0350355482,0.00997821065,0.00190082259,-0.0217373289,0.0228585081,-0.0191237748,0.0205852703,0.00366672367,-0.000282474572,0.0544430638,0.0159254632,-0.000121120149,-0.0243323616,-0.0247207865,-0.02459875,-0.0295911608,-0.0127195854,-0.0278150464,-0.00495644254,-0.00214352213,-0.000163628431,-0.0551288181,-0.0366318803,-0.0140199541,-0.037242865,0.00632685206,0.0153813631,-0.027275322,0.0222236682,-0.0419524054,-0.0203931424,0.00160752543,0.0114960229,-0.00283433277,0.0366521262,0.00844393012,0.0176115441,0.00786735335,-0.0383001051,0.0227779228,-0.0129730888,-0.000310459915,-0.00329401696,-0.0295951382,0.00324234525,-0.0429097108,-0.036443875,0.0106222961,-0.0393434447,-0.0418010704,0.0364922833,0.0648376922,0.0016630196,0.044975728,0.00835792888,-0.00305208184,0.0177563066,-0.0105008597,0.0221120708,0.00550086533,0.00750808048,0.0373702449,0.0344431341,0.0230599363,0.00849545778,-0.04841177,-0.000678524795,0.0133922467,-0.0786454888,0.0043352819,-0.00995310038,-5.68508933e-05,0.00894341455,0.00154149087,-0.00396777524,0.0129576197,0.0452011045,0.00737888769,0.0126215368,-0.0197179613,0.0119940072,0.0197394076,-0.0416356404,0.0234088495,-0.0199059352,-0.0212824505,-0.0227100063,-0.0161606725,-0.000101834158,-0.0169744637,-0.0212418328,0.0336089875,-0.0160244822,-0.0051203765,-0.0205062221,0.0396527776,0.00156715957,-0.00848546691,0.0167648191,-0.00893376655,-0.0189300674,0.0240863423,-0.0132379142,-0.00967268684,-0.0652100239,-0.00351390908,0.0113367302,0.0220398839,0.0630900688,0.0127948861,-0.0178706661,-0.0033458317,-0.0590626584,-0.00585859191,-0.0440277407,0.0359903955,-0.00732934602,-0.0327476146,0.0262327243,0.0269856574,-0.00372299218,0.002270815,0.00513119885,0.0306426742,0.0295314606,-0.00490272358,0.0248638217,-0.00662384199,-0.0197339273,0.0145940193,-0.010263091,-0.0167868854,6.22733408e-05,0.0132189863,-0.0403778849,-0.0116482106,-0.0537380436,-0.00513780149,-0.0145467443,-0.00171073883,-0.000402784746,0.0127249808,-0.0258581589,0.024039538,-0.02866654,0.0216852086,-0.0164508531,0.0189315196,-0.0488908334,0.0181371037,0.00221533093,-0.00161725214,-0.00225176108,-0.036384339,-0.0134061636,-0.00108587413,0.0296951769,0.00515949136,-0.00083385268,-0.0131786177,0.0255906564,0.00883335557,0.0277830351,-0.0232697589,-0.00406672785,-0.0272020607,0.0384798955,0.0101313332,-0.0135577943,-0.024032585,0.00137121569,-0.0305711649,0.0146519977,0.00725114572,0.0156323659,-0.02339868,-0.0114621146,-0.00885356999,-0.00458354557,0.0478736662,0.00865006264,-0.0163019024,0.0351758295,0.011233085,0.0125322561,-0.0369422699,-0.0277377611,0.014861667,-0.0507339322,-0.0130439398,-0.0319212176,0.0194942834,0.000938892271,-0.00937888668,0.00208119676,0.00294123209,0.0152736624,0.0188320722,0.0124705494,0.0113896649,-0.0186560922,-0.00504035855,-0.0042633903,0.008608235,-0.0154757093,-0.00388573845,0.00597081891,0.00070268604,-0.00937957651,-0.00568970186,-0.000435362974,0.0120950423,0.0015467029
